1,情報棟810研究室,情報棟8階,33,236,71
1,情報棟811ゼミ室,情報棟8階,33,255,72
1,情報棟812研究室,情報棟8階,33,273,73
1,情報棟813研究室,情報棟8階,33,292,74
1,情報棟814実験室,情報棟8階,33,316,75
1,情報棟820研究室,情報棟8階,33,382,76
1,情報棟821研究室,情報棟8階,33,400,77
1,情報棟822研究室,情報棟8階,33,416,78
1,情報棟823研究室,情報棟8階,33,435,79
1,情報棟824研究室,情報棟8階,33,461,80
1,情報棟830研究室,情報棟8階,33,525,82
1,情報棟831研究室,情報棟8階,33,543,83
1,情報棟832資料室,情報棟8階,33,562,84
1,情報棟833研究室,情報棟8階,33,580,85
1,情報棟834実験室,情報棟8階,33,606,86
1,情報棟817資料室,情報棟8階,86,255,72
1,情報棟816実験室,情報棟8階,86,292,74
1,情報棟815実験室,情報棟8階,86,316,75
1,情報棟827実験室,情報棟8階,86,400,77
1,情報棟826実験室,情報棟8階,86,435,79
1,情報棟825ゼミ室,情報棟8階,86,461,80
1,情報棟837研究室,情報棟8階,86,543,83
1,情報棟836実験室,情報棟8階,86,580,85
1,情報棟835研究室,情報棟8階,86,606,86
1,情報棟847研究室,情報棟8階,200,255,65
1,情報棟846研究室,情報棟8階,200,292,63
1,情報棟845研究室,情報棟8階,200,316,62
1,情報棟857実験室,情報棟8階,200,400,60
1,情報棟856実験室,情報棟8階,200,435,58
1,情報棟855実験室,情報棟8階,200,461,57
1,情報棟867研究室,情報棟8階,200,543,54
1,情報棟866実験室,情報棟8階,200,580,52
1,情報棟865実験室,情報棟8階,200,606,51
1,情報棟840資料室,情報棟8階,253,236,66
1,情報棟841研究室,情報棟8階,253,255,65
1,情報棟842ゼミ室,情報棟8階,253,273,64
1,情報棟843研究室,情報棟8階,253,292,63
1,情報棟844研究室,情報棟8階,253,316,62
1,情報棟850研究室,情報棟8階,253,382,61
1,情報棟851資料室,情報棟8階,253,400,60
1,情報棟852研究室,情報棟8階,253,418,59
1,情報棟853研究室,情報棟8階,253,435,58
1,情報棟854ゼミ室,情報棟8階,253,461,57
1,情報棟860研究室,情報棟8階,253,525,55
1,情報棟861ゼミ室,情報棟8階,253,543,54
1,情報棟862資料室,情報棟8階,253,562,53
1,情報棟863研究室,情報棟8階,253,580,52
1,情報棟864研究室,情報棟8階,253,606,51
0,情報棟8-49,情報棟8階,207,639,50
0,情報棟8-50,情報棟8階,226,639,49,51
0,情報棟8-51,情報棟8階,226,606,33,48,50,52
0,情報棟8-52,情報棟8階,226,580,32,47,51,53
0,情報棟8-53,情報棟8階,226,562,46,52,54
0,情報棟8-54,情報棟8階,226,543,31,45,53,55
0,情報棟8-55,情報棟8階,226,525,44,54,56
0,情報棟8-56,情報棟8階,226,500,55,57,81
0,情報棟8-57,情報棟8階,226,461,30,43,56,58
0,情報棟8-58,情報棟8階,226,435,29,42,57,59
0,情報棟8-59,情報棟8階,226,418,41,58,60
0,情報棟8-60,情報棟8階,226,400,28,40,59,61
0,情報棟8-61,情報棟8階,226,382,39,60,62
0,情報棟8-62,情報棟8階,226,316,27,38,61,63
0,情報棟8-63,情報棟8階,226,292,26,37,62,64
0,情報棟8-64,情報棟8階,226,273,36,63,65
0,情報棟8-65,情報棟8階,226,255,25,35,64,66
0,情報棟8-66,情報棟8階,226,236,34,65,67
0,情報棟8-67,情報棟8階,226,215,66,68
0,情報棟8-68,情報棟8階,143,215,67,69,70
0,情報棟8-69,情報棟8階,143,225,68
0,情報棟8-70,情報棟8階,60,215,68,71
0,情報棟8-71,情報棟8階,60,236,1,70,72
0,情報棟8-72,情報棟8階,60,255,2,16,71,73
0,情報棟8-73,情報棟8階,60,273,3,72,74
0,情報棟8-74,情報棟8階,60,292,4,17,73,75
0,情報棟8-75,情報棟8階,60,316,5,18,74,76
0,情報棟8-76,情報棟8階,60,382,6,75,77
0,情報棟8-77,情報棟8階,60,400,7,19,76,78
0,情報棟8-78,情報棟8階,60,418,8,77,79
0,情報棟8-79,情報棟8階,60,435,9,20,78,80
0,情報棟8-80,情報棟8階,60,461,10,21,79,81
0,情報棟8-81,情報棟8階,60,500,80,82,56
0,情報棟8-82,情報棟8階,60,525,11,81,83
0,情報棟8-83,情報棟8階,60,543,12,22,82,84
0,情報棟8-84,情報棟8階,60,562,13,83,85
0,情報棟8-85,情報棟8階,60,580,14,23,84,86
0,情報棟8-86,情報棟8階,60,606,15,24,85,87
0,情報棟8-87,情報棟8階,60,639,86,88
0,情報棟8-88,情報棟8階,79,639,87
